Study Name	V44_832864
Sample Name	09-04-2025
Run Name	470C-Fe-into-V44
Operator	Alicia
Date	9/4/2025
Time	14:25
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	8
dt	50.000001E-12
time stamp (ms)	2:33:43 PM
	
Time	Amplitude
0.000000E+0	-1.442320E-3
5.000000E-11	-1.442320E-3
1.000000E-10	-1.432042E-3
1.500000E-10	-1.399496E-3
2.000000E-10	-1.348108E-3
2.500000E-10	-1.296719E-3
3.000000E-10	-1.250470E-3
3.500000E-10	-1.209359E-3
4.000000E-10	-1.188803E-3
4.500000E-10	-1.197368E-3
5.000000E-10	-1.221349E-3
5.500000E-10	-1.243618E-3
6.000000E-10	-1.277877E-3
6.500000E-10	-1.346395E-3
7.000000E-10	-1.423478E-3
7.500000E-10	-1.473153E-3
8.000000E-10	-1.507412E-3
8.500000E-10	-1.548523E-3
9.000000E-10	-1.584495E-3
9.500000E-10	-1.586208E-3
1.000000E-9	-1.577643E-3
1.050000E-9	-1.575930E-3
1.100000E-9	-1.575930E-3
1.150000E-9	-1.575930E-3
1.200000E-9	-1.596485E-3
1.250000E-9	-1.610189E-3
1.300000E-9	-1.608476E-3
1.350000E-9	-1.611902E-3
1.400000E-9	-1.627319E-3
1.450000E-9	-1.632457E-3
1.500000E-9	-1.627319E-3
1.550000E-9	-1.625606E-3
1.600000E-9	-1.618754E-3
1.650000E-9	-1.581069E-3
1.700000E-9	-1.514264E-3
1.750000E-9	-1.452598E-3
1.800000E-9	-1.411487E-3
1.850000E-9	-1.368663E-3
1.900000E-9	-1.315562E-3
1.950000E-9	-1.271025E-3
2.000000E-9	-1.255608E-3
2.050000E-9	-1.259034E-3
2.100000E-9	-1.267599E-3
2.150000E-9	-1.283016E-3
2.200000E-9	-1.320701E-3
2.250000E-9	-1.372089E-3
2.300000E-9	-1.428616E-3
2.350000E-9	-1.493708E-3
2.400000E-9	-1.555375E-3
2.450000E-9	-1.591347E-3
2.500000E-9	-1.605050E-3
